Unnamed: 0,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Temperature_C
11022,Assam,MARIGAON,2004,Whole Year ,Onion,300.0,795.0,24.8
11023,Assam,MARIGAON,2004,Whole Year ,Potato,640.0,3530.0,27.2
11024,Assam,MARIGAON,2004,Whole Year ,Sugarcane,670.0,25274.0,23.6
11025,Assam,MARIGAON,2004,Whole Year ,Sweet potato,250.0,804.0,21.6
11026,Assam,MARIGAON,2004,Whole Year ,Tobacco,14.0,2.0,25.4
11027,Assam,MARIGAON,2004,Whole Year ,Turmeric,225.0,180.0,20.3
11028,Assam,MARIGAON,2004,Winter     ,Rice,27000.0,19069.0,19.0
11029,Assam,MARIGAON,2005,Autumn     ,Rice,7000.0,3589.0,22.8
11030,Assam,MARIGAON,2005,Kharif     ,Arhar/Tur,140.0,89.0,27.9
11031,Assam,MARIGAON,2005,Kharif     ,Castor seed,20.0,4.0,24.2
11032,Assam,MARIGAON,2005,Kharif     ,Cotton(lint),14.0,7.0,23.0
11033,Assam,MARIGAON,2005,Kharif     ,Jute,3000.0,25267.0,22.4
11034,Assam,MARIGAON,2005,Kharif     ,Maize,40.0,16.0,23.5
11035,Assam,MARIGAON,2005,Kharif     ,Mesta,180.0,640.0,21.8
11036,Assam,MARIGAON,2005,Kharif     ,Niger seed,135.0,68.0,30.0
11037,Assam,MARIGAON,2005,Kharif     ,Sesamum,250.0,127.0,26.0
11038,Assam,MARIGAON,2005,Kharif     ,Small millets,300.0,132.0,27.2
11039,Assam,MARIGAON,2005,Rabi       ,Gram,120.0,32.0,25.3
11040,Assam,MARIGAON,2005,Rabi       ,Linseed,540.0,254.0,27.1
11041,Assam,MARIGAON,2005,Rabi       ,Masoor,673.0,461.0,22.7
11042,Assam,MARIGAON,2005,Rabi       ,Moong(Green Gram),550.0,105.0,26.0
11043,Assam,MARIGAON,2005,Rabi       ,Other  Rabi pulses,2263.0,1383.0,25.3
11044,Assam,MARIGAON,2005,Rabi       ,Peas & beans (Pulses),460.0,460.0,27.3
11045,Assam,MARIGAON,2005,Rabi       ,Rapeseed &Mustard,3700.0,1262.0,23.1
11046,Assam,MARIGAON,2005,Rabi       ,Urad,450.0,156.0,20.0
11047,Assam,MARIGAON,2005,Rabi       ,Wheat,2000.0,1760.0,20.6
11048,Assam,MARIGAON,2005,Summer     ,Rice,29500.0,59000.0,25.6
11049,Assam,MARIGAON,2005,Whole Year ,Arecanut,1398.0,1460.0,28.4
11050,Assam,MARIGAON,2005,Whole Year ,Banana,460.0,5566.0,24.8
11051,Assam,MARIGAON,2005,Whole Year ,Dry chillies,400.0,240.0,23.7
11052,Assam,MARIGAON,2005,Whole Year ,Onion,325.0,861.0,22.6
11053,Assam,MARIGAON,2005,Whole Year ,Potato,500.0,2664.0,20.0
11054,Assam,MARIGAON,2005,Whole Year ,Sugarcane,520.0,19905.0,23.4
11055,Assam,MARIGAON,2005,Whole Year ,Sweet potato,230.0,741.0,28.4
11056,Assam,MARIGAON,2005,Whole Year ,Tapioca,20.0,97.0,28.5
11057,Assam,MARIGAON,2005,Whole Year ,Tobacco,20.0,3.0,27.4
11058,Assam,MARIGAON,2005,Whole Year ,Turmeric,170.0,136.0,22.3
11059,Assam,MARIGAON,2005,Winter     ,Rice,22000.0,26611.0,12.0
11060,Assam,MARIGAON,2006,Autumn     ,Rice,4749.0,3136.0,29.7
11061,Assam,MARIGAON,2006,Kharif     ,Arhar/Tur,55.0,34.0,23.0
11062,Assam,MARIGAON,2006,Kharif     ,Castor seed,13.0,2.0,29.1
11063,Assam,MARIGAON,2006,Kharif     ,Cotton(lint),12.0,6.0,24.9
11064,Assam,MARIGAON,2006,Kharif     ,Jute,3088.0,33024.0,24.1
11065,Assam,MARIGAON,2006,Kharif     ,Maize,25.0,10.0,22.4
11066,Assam,MARIGAON,2006,Kharif     ,Mesta,131.0,466.0,29.7
11067,Assam,MARIGAON,2006,Kharif     ,Niger seed,149.0,75.0,28.7
11068,Assam,MARIGAON,2006,Kharif     ,Sesamum,236.0,121.0,21.7
11069,Assam,MARIGAON,2006,Kharif     ,Small millets,223.0,98.0,24.2
11070,Assam,MARIGAON,2006,Rabi       ,Gram,120.0,32.0,21.1
11071,Assam,MARIGAON,2006,Rabi       ,Linseed,589.0,277.0,20.0
11072,Assam,MARIGAON,2006,Rabi       ,Masoor,588.0,402.0,25.4
11073,Assam,MARIGAON,2006,Rabi       ,Moong(Green Gram),195.0,37.0,25.1
11074,Assam,MARIGAON,2006,Rabi       ,Other  Rabi pulses,103.0,21.0,27.5
11075,Assam,MARIGAON,2006,Rabi       ,Peas & beans (Pulses),670.0,670.0,24.0
11076,Assam,MARIGAON,2006,Rabi       ,Rapeseed &Mustard,6535.0,2719.0,25.7
11077,Assam,MARIGAON,2006,Rabi       ,Urad,655.0,229.0,20.0
11078,Assam,MARIGAON,2006,Rabi       ,Wheat,4336.0,4085.0,23.4
11079,Assam,MARIGAON,2006,Summer     ,Rice,36745.0,71910.0,27.8
11080,Assam,MARIGAON,2006,Whole Year ,Arecanut,1250.0,848.0,28.2
11081,Assam,MARIGAON,2006,Whole Year ,Banana,500.0,6050.0,22.7
11082,Assam,MARIGAON,2006,Whole Year ,Coconut ,1225.0,9437000.0,26.3
11083,Assam,MARIGAON,2006,Whole Year ,Dry chillies,389.0,233.0,22.0
11084,Assam,MARIGAON,2006,Whole Year ,Onion,350.0,928.0,28.8
11085,Assam,MARIGAON,2006,Whole Year ,Potato,610.0,2985.0,26.3
11086,Assam,MARIGAON,2006,Whole Year ,Sugarcane,670.0,24158.0,28.2
11087,Assam,MARIGAON,2006,Whole Year ,Sweet potato,227.0,733.0,27.7
11088,Assam,MARIGAON,2006,Whole Year ,Tapioca,6.0,28.0,28.6
11089,Assam,MARIGAON,2006,Whole Year ,Tobacco,12.0,2.0,20.9
11090,Assam,MARIGAON,2006,Whole Year ,Turmeric,166.0,133.0,25.7
11091,Assam,MARIGAON,2006,Winter     ,Rice,32687.0,17664.0,13.8
11092,Assam,MARIGAON,2007,Autumn     ,Rice,4872.0,1755.0,21.8
11093,Assam,MARIGAON,2007,Kharif     ,Arhar/Tur,51.0,32.0,28.2
11094,Assam,MARIGAON,2007,Kharif     ,Castor seed,10.0,2.0,28.0
11095,Assam,MARIGAON,2007,Kharif     ,Cotton(lint),16.0,8.0,27.6
11096,Assam,MARIGAON,2007,Kharif     ,Jute,4350.0,44518.0,25.7
11097,Assam,MARIGAON,2007,Kharif     ,Maize,21.0,8.0,25.1
11098,Assam,MARIGAON,2007,Kharif     ,Mesta,110.0,391.0,24.4
11099,Assam,MARIGAON,2007,Kharif     ,Niger seed,150.0,75.0,27.7
11100,Assam,MARIGAON,2007,Kharif     ,Sesamum,190.0,97.0,21.1
11101,Assam,MARIGAON,2007,Kharif     ,Small millets,200.0,88.0,23.3
11102,Assam,MARIGAON,2007,Rabi       ,Gram,120.0,32.0,26.3
11103,Assam,MARIGAON,2007,Rabi       ,Linseed,573.0,269.0,24.4
11104,Assam,MARIGAON,2007,Rabi       ,Masoor,550.0,376.0,23.0
11105,Assam,MARIGAON,2007,Rabi       ,Moong(Green Gram),239.0,45.0,21.5
11106,Assam,MARIGAON,2007,Rabi       ,Other  Rabi pulses,183.0,38.0,25.9
11107,Assam,MARIGAON,2007,Rabi       ,Peas & beans (Pulses),701.0,701.0,24.0
11108,Assam,MARIGAON,2007,Rabi       ,Rapeseed &Mustard,5500.0,2107.0,26.9
11109,Assam,MARIGAON,2007,Rabi       ,Urad,550.0,393.0,24.4
11110,Assam,MARIGAON,2007,Rabi       ,Wheat,4500.0,4446.0,23.7
11111,Assam,MARIGAON,2007,Summer     ,Rice,37950.0,87854.0,24.9
11112,Assam,MARIGAON,2007,Whole Year ,Arecanut,1250.0,945.0,28.0
11113,Assam,MARIGAON,2007,Whole Year ,Banana,700.0,8470.0,27.9
11114,Assam,MARIGAON,2007,Whole Year ,Black pepper,131.0,224.0,29.4
11115,Assam,MARIGAON,2007,Whole Year ,Coconut ,1005.0,6710000.0,28.1
11116,Assam,MARIGAON,2007,Whole Year ,Dry chillies,390.0,234.0,24.7
11117,Assam,MARIGAON,2007,Whole Year ,Dry ginger,200.0,1752.0,27.7
11118,Assam,MARIGAON,2007,Whole Year ,Onion,250.0,662.0,27.0
11119,Assam,MARIGAON,2007,Whole Year ,Potato,590.0,3562.0,21.4
11120,Assam,MARIGAON,2007,Whole Year ,Sugarcane,655.0,24148.0,21.9
11121,Assam,MARIGAON,2007,Whole Year ,Sweet potato,200.0,645.0,28.7
11122,Assam,MARIGAON,2007,Whole Year ,Tapioca,6.0,29.0,22.3
11123,Assam,MARIGAON,2007,Whole Year ,Tobacco,9.0,1.0,28.1
11124,Assam,MARIGAON,2007,Whole Year ,Turmeric,166.0,133.0,22.2
11125,Assam,MARIGAON,2007,Winter     ,Rice,41205.0,25083.0,22.0
11126,Assam,MARIGAON,2008,Autumn     ,Rice,6000.0,4304.0,25.3
11127,Assam,MARIGAON,2008,Kharif     ,Arhar/Tur,51.0,35.0,20.3
11128,Assam,MARIGAON,2008,Kharif     ,Castor seed,8.0,1.0,20.5
11129,Assam,MARIGAON,2008,Kharif     ,Cotton(lint),7.0,4.0,29.5
11130,Assam,MARIGAON,2008,Kharif     ,Jute,4000.0,48089.0,22.3
11131,Assam,MARIGAON,2008,Kharif     ,Maize,21.0,8.0,27.8
11132,Assam,MARIGAON,2008,Kharif     ,Mesta,120.0,427.0,21.8
11133,Assam,MARIGAON,2008,Kharif     ,Niger seed,139.0,69.0,27.7
11134,Assam,MARIGAON,2008,Kharif     ,Sesamum,196.0,99.0,28.7
11135,Assam,MARIGAON,2008,Kharif     ,Small millets,170.0,75.0,24.3
11136,Assam,MARIGAON,2008,Rabi       ,Blackgram,600.0,325.0,27.9
11137,Assam,MARIGAON,2008,Rabi       ,Gram,92.0,25.0,29.3
11138,Assam,MARIGAON,2008,Rabi       ,Linseed,554.0,284.0,24.6
11139,Assam,MARIGAON,2008,Rabi       ,Masoor,555.0,380.0,24.8
11140,Assam,MARIGAON,2008,Rabi       ,Moong(Green Gram),190.0,35.0,26.9
11141,Assam,MARIGAON,2008,Rabi       ,Peas & beans (Pulses),670.0,670.0,21.9
11142,Assam,MARIGAON,2008,Rabi       ,Rapeseed &Mustard,5500.0,2684.0,26.2
11143,Assam,MARIGAON,2008,Rabi       ,Urad,600.0,325.0,24.5
11144,Assam,MARIGAON,2008,Rabi       ,Wheat,4146.0,3906.0,23.4
11145,Assam,MARIGAON,2008,Summer     ,Rice,32806.0,84738.0,21.3
11146,Assam,MARIGAON,2008,Whole Year ,Arecanut,1296.0,1480.0,26.7
11147,Assam,MARIGAON,2008,Whole Year ,Banana,838.0,11145.0,20.4
11148,Assam,MARIGAON,2008,Whole Year ,Black pepper,81.0,138.0,25.6
11149,Assam,MARIGAON,2008,Whole Year ,Coconut ,1428.0,10239000.0,21.5
11150,Assam,MARIGAON,2008,Whole Year ,Dry chillies,413.0,247.0,21.2
11151,Assam,MARIGAON,2008,Whole Year ,Dry ginger,216.0,1892.0,25.0
11152,Assam,MARIGAON,2008,Whole Year ,Onion,300.0,795.0,23.2
11153,Assam,MARIGAON,2008,Whole Year ,Potato,800.0,4366.0,22.1
11154,Assam,MARIGAON,2008,Whole Year ,Sugarcane,600.0,23696.0,29.2
11155,Assam,MARIGAON,2008,Whole Year ,Sweet potato,227.0,732.0,26.7
11156,Assam,MARIGAON,2008,Whole Year ,Tapioca,3.0,15.0,20.4
11157,Assam,MARIGAON,2008,Whole Year ,Tobacco,6.0,1.0,27.9
11158,Assam,MARIGAON,2008,Whole Year ,Turmeric,162.0,275.0,30.0
11159,Assam,MARIGAON,2008,Winter     ,Rice,37920.0,51320.0,17.0
11160,Assam,MARIGAON,2009,Autumn     ,Rice,4526.0,1720.0,24.2
11161,Assam,MARIGAON,2009,Kharif     ,Arhar/Tur,70.0,47.0,23.2
11162,Assam,MARIGAON,2009,Kharif     ,Castor seed,8.0,1.0,29.1
11163,Assam,MARIGAON,2009,Kharif     ,Cotton(lint),6.0,3.0,20.8
11164,Assam,MARIGAON,2009,Kharif     ,Jute,4100.0,40499.0,24.5
11165,Assam,MARIGAON,2009,Kharif     ,Maize,25.0,10.0,23.8
11166,Assam,MARIGAON,2009,Kharif     ,Mesta,113.0,402.0,27.0
11167,Assam,MARIGAON,2009,Kharif     ,Niger seed,128.0,64.0,29.1
11168,Assam,MARIGAON,2009,Kharif     ,Sesamum,200.0,102.0,23.0
11169,Assam,MARIGAON,2009,Kharif     ,Small millets,250.0,110.0,22.4
11170,Assam,MARIGAON,2009,Rabi       ,Banana,1250.0,15625.0,28.8
11171,Assam,MARIGAON,2009,Rabi       ,Gram,77.0,21.0,25.7
11172,Assam,MARIGAON,2009,Rabi       ,Linseed,428.0,207.0,25.2
11173,Assam,MARIGAON,2009,Rabi       ,Masoor,568.0,389.0,29.5
11174,Assam,MARIGAON,2009,Rabi       ,Moong(Green Gram),400.0,76.0,22.1
11175,Assam,MARIGAON,2009,Rabi       ,Peas & beans (Pulses),588.0,588.0,20.1
11176,Assam,MARIGAON,2009,Rabi       ,Rapeseed &Mustard,8335.0,4393.0,27.8
11177,Assam,MARIGAON,2009,Rabi       ,Urad,700.0,437.0,28.7
11178,Assam,MARIGAON,2009,Rabi       ,Wheat,9200.0,8952.0,23.7
11179,Assam,MARIGAON,2009,Summer     ,Rice,42252.0,106729.0,22.7
11180,Assam,MARIGAON,2009,Whole Year ,Arecanut,1331.0,1347.0,26.5
11181,Assam,MARIGAON,2009,Whole Year ,Banana,1250.0,15625.0,26.8
11182,Assam,MARIGAON,2009,Whole Year ,Black pepper,106.0,181.0,24.9
11183,Assam,MARIGAON,2009,Whole Year ,Coconut ,1400.0,7988000.0,25.3
11184,Assam,MARIGAON,2009,Whole Year ,Dry chillies,405.0,243.0,26.2
11185,Assam,MARIGAON,2009,Whole Year ,Dry ginger,223.0,1953.0,21.0
11186,Assam,MARIGAON,2009,Whole Year ,Onion,296.0,784.0,23.7
11187,Assam,MARIGAON,2009,Whole Year ,Potato,986.0,6569.0,27.0
11188,Assam,MARIGAON,2009,Whole Year ,Sugarcane,620.0,23566.0,27.0
11189,Assam,MARIGAON,2009,Whole Year ,Sweet potato,193.0,620.0,21.3
11190,Assam,MARIGAON,2009,Whole Year ,Tapioca,3.0,14.0,24.3
11191,Assam,MARIGAON,2009,Whole Year ,Tobacco,9.0,1.0,27.1
11192,Assam,MARIGAON,2009,Whole Year ,Turmeric,157.0,173.0,27.5
11193,Assam,MARIGAON,2009,Winter     ,Rice,31617.0,44801.0,12.1
11194,Assam,MARIGAON,2010,Autumn     ,Rice,4084.0,2434.0,24.9
11195,Assam,MARIGAON,2010,Kharif     ,Arhar/Tur,79.0,59.0,24.4
11196,Assam,MARIGAON,2010,Kharif     ,Castor seed,12.0,2.0,26.8
11197,Assam,MARIGAON,2010,Kharif     ,Cotton(lint),6.0,3.0,20.3
11198,Assam,MARIGAON,2010,Kharif     ,Jute,3656.0,28029.0,25.2
11199,Assam,MARIGAON,2010,Kharif     ,Maize,45.0,18.0,28.0
11200,Assam,MARIGAON,2010,Kharif     ,Mesta,97.0,345.0,27.2
11201,Assam,MARIGAON,2010,Kharif     ,Niger seed,140.0,70.0,28.7
11202,Assam,MARIGAON,2010,Kharif     ,Sesamum,217.0,111.0,27.0
11203,Assam,MARIGAON,2010,Kharif     ,Small millets,463.0,204.0,20.0
11204,Assam,MARIGAON,2010,Rabi       ,Arecanut,1331.0,1347.0,28.7
11205,Assam,MARIGAON,2010,Rabi       ,Banana,1692.0,21387.0,27.4
11206,Assam,MARIGAON,2010,Rabi       ,Gram,75.0,20.0,26.2
11207,Assam,MARIGAON,2010,Rabi       ,Linseed,440.0,215.0,26.9
11208,Assam,MARIGAON,2010,Rabi       ,Masoor,593.0,406.0,21.4
11209,Assam,MARIGAON,2010,Rabi       ,Moong(Green Gram),517.0,97.0,29.1
11210,Assam,MARIGAON,2010,Rabi       ,Peas & beans (Pulses),601.0,60.0,23.3
11211,Assam,MARIGAON,2010,Rabi       ,Rapeseed &Mustard,5365.0,2784.0,26.7
11212,Assam,MARIGAON,2010,Rabi       ,Urad,765.0,367.0,28.9
11213,Assam,MARIGAON,2010,Rabi       ,Wheat,5252.0,4664.0,20.3
11214,Assam,MARIGAON,2010,Summer     ,Rice,44104.0,108364.0,22.8
11215,Assam,MARIGAON,2010,Whole Year ,Banana,1692.0,21387.0,28.0
11216,Assam,MARIGAON,2010,Whole Year ,Black pepper,107.0,183.0,21.3
11217,Assam,MARIGAON,2010,Whole Year ,Coconut ,1400.0,7988000.0,24.9
11218,Assam,MARIGAON,2010,Whole Year ,Dry chillies,408.0,245.0,24.9
11219,Assam,MARIGAON,2010,Whole Year ,Dry ginger,229.0,2006.0,27.4
11220,Assam,MARIGAON,2010,Whole Year ,Onion,308.0,816.0,22.8
11221,Assam,MARIGAON,2010,Whole Year ,Potato,950.0,4411.0,20.2
11222,Assam,MARIGAON,2010,Whole Year ,Sugarcane,571.0,21260.0,22.6
11223,Assam,MARIGAON,2010,Whole Year ,Sweet potato,190.0,612.0,27.4
11224,Assam,MARIGAON,2010,Whole Year ,Tapioca,4.0,19.0,29.5
11225,Assam,MARIGAON,2010,Whole Year ,Tobacco,11.0,1.0,30.0
11226,Assam,MARIGAON,2010,Whole Year ,Turmeric,180.0,216.0,27.4
11227,Assam,MARIGAON,2010,Winter     ,Rice,41813.0,80281.0,15.0
11228,Assam,MARIGAON,2011,Autumn     ,Paddy,3736.0,2864.0,29.6
11229,Assam,MARIGAON,2011,Autumn     ,Rice,3736.0,2864.0,26.1
11230,Assam,MARIGAON,2011,Kharif     ,Arhar/Tur,103.0,74.0,26.0
11231,Assam,MARIGAON,2011,Kharif     ,Castor seed,12.0,3.0,26.1
11232,Assam,MARIGAON,2011,Kharif     ,Jute,4336.0,31316.0,26.1
11233,Assam,MARIGAON,2011,Kharif     ,Maize,66.0,30.0,21.0
11234,Assam,MARIGAON,2011,Kharif     ,Mesta,214.0,801.0,30.0
11235,Assam,MARIGAON,2011,Kharif     ,Niger seed,337.0,171.0,29.2
11236,Assam,MARIGAON,2011,Kharif     ,Orange,177.0,2073.0,22.9
11237,Assam,MARIGAON,2011,Kharif     ,Papaya,109.0,1730.0,23.5
11238,Assam,MARIGAON,2011,Kharif     ,Sesamum,239.0,144.0,28.3
11239,Assam,MARIGAON,2011,Kharif     ,Small millets,508.0,237.0,27.2
11240,Assam,MARIGAON,2011,Kharif     ,Tapioca,4.0,28.0,20.5
11241,Assam,MARIGAON,2011,Kharif     ,Tobacco,3.0,1.0,26.9
11242,Assam,MARIGAON,2011,Rabi       ,Arecanut,1385.0,1014.0,28.2
11243,Assam,MARIGAON,2011,Rabi       ,Black pepper,83.0,143.0,27.1
11244,Assam,MARIGAON,2011,Rabi       ,Dry chillies,393.0,259.0,20.0
11245,Assam,MARIGAON,2011,Rabi       ,Ginger,271.0,2403.0,30.0
11246,Assam,MARIGAON,2011,Rabi       ,Gram,82.0,34.0,28.1
11247,Assam,MARIGAON,2011,Rabi       ,Linseed,395.0,206.0,30.0
11248,Assam,MARIGAON,2011,Rabi       ,Masoor,660.0,414.0,29.9
11249,Assam,MARIGAON,2011,Rabi       ,Moong(Green Gram),547.0,166.0,21.7
11250,Assam,MARIGAON,2011,Rabi       ,Peas & beans (Pulses),710.0,698.0,23.3
11251,Assam,MARIGAON,2011,Rabi       ,Pineapple,82.0,1298.0,28.2
11252,Assam,MARIGAON,2011,Rabi       ,Rapeseed &Mustard,5620.0,2543.0,20.6
11253,Assam,MARIGAON,2011,Rabi       ,Sweet potato,205.0,666.0,21.6
11254,Assam,MARIGAON,2011,Rabi       ,Urad,814.0,456.0,29.4
11255,Assam,MARIGAON,2011,Rabi       ,Wheat,5312.0,6497.0,24.5
11256,Assam,MARIGAON,2011,Summer     ,Paddy,43516.0,122715.0,27.9
11257,Assam,MARIGAON,2011,Summer     ,Rice,43516.0,122715.0,23.2
11258,Assam,MARIGAON,2011,Whole Year ,Banana,1756.0,26902.0,29.8
11259,Assam,MARIGAON,2011,Whole Year ,Coconut ,810.0,7609.0,29.4
11260,Assam,MARIGAON,2011,Whole Year ,Onion,301.0,644.0,20.8
11261,Assam,MARIGAON,2011,Whole Year ,Potato,1240.0,9621.0,24.4
11262,Assam,MARIGAON,2011,Whole Year ,Sugarcane,761.0,30415.0,28.2
11263,Assam,MARIGAON,2011,Whole Year ,Turmeric,267.0,307.0,21.5
11264,Assam,MARIGAON,2011,Winter     ,Paddy,42745.0,80418.0,17.4
11265,Assam,MARIGAON,2011,Winter     ,Rice,42745.0,80418.0,17.0
11266,Assam,MARIGAON,2012,Autumn     ,Paddy,3645.0,5291.0,24.1
11267,Assam,MARIGAON,2012,Autumn     ,Rice,3645.0,5291.0,25.5
11268,Assam,MARIGAON,2012,Kharif     ,Arhar/Tur,117.0,98.0,26.4
11269,Assam,MARIGAON,2012,Kharif     ,Castor seed,12.0,3.0,23.3
11270,Assam,MARIGAON,2012,Kharif     ,Cotton(lint),7.0,4.0,29.0
11271,Assam,MARIGAON,2012,Kharif     ,Jute,6345.0,61861.0,26.9
11272,Assam,MARIGAON,2012,Kharif     ,Maize,250.0,113.0,27.2
11273,Assam,MARIGAON,2012,Kharif     ,Mesta,150.0,558.0,28.5
11274,Assam,MARIGAON,2012,Kharif     ,Niger seed,192.0,98.0,24.1
11275,Assam,MARIGAON,2012,Kharif     ,Orange,187.0,2217.0,25.3
11276,Assam,MARIGAON,2012,Kharif     ,Papaya,142.0,2383.0,28.7
11277,Assam,MARIGAON,2012,Kharif     ,Sesamum,221.0,144.0,22.6
11278,Assam,MARIGAON,2012,Kharif     ,Small millets,506.0,227.0,23.7
11279,Assam,MARIGAON,2012,Kharif     ,Tapioca,3.0,23.0,25.4
11280,Assam,MARIGAON,2012,Kharif     ,Tobacco,4.0,1.0,20.0
11281,Assam,MARIGAON,2012,Rabi       ,Arecanut,1438.0,856.0,21.1
11282,Assam,MARIGAON,2012,Rabi       ,Black pepper,85.0,157.0,25.8
11283,Assam,MARIGAON,2012,Rabi       ,Dry chillies,451.0,304.0,25.0
11284,Assam,MARIGAON,2012,Rabi       ,Ginger,304.0,2729.0,20.5
11285,Assam,MARIGAON,2012,Rabi       ,Gram,81.0,36.0,21.3
11286,Assam,MARIGAON,2012,Rabi       ,Linseed,439.0,231.0,26.1
11287,Assam,MARIGAON,2012,Rabi       ,Masoor,627.0,478.0,26.2
11288,Assam,MARIGAON,2012,Rabi       ,Moong(Green Gram),430.0,146.0,24.2
11289,Assam,MARIGAON,2012,Rabi       ,Peas & beans (Pulses),927.0,957.0,23.5
11290,Assam,MARIGAON,2012,Rabi       ,Pineapple,83.0,1360.0,27.6
11291,Assam,MARIGAON,2012,Rabi       ,Rapeseed &Mustard,7057.0,3311.0,20.0
11292,Assam,MARIGAON,2012,Rabi       ,Sweet potato,211.0,707.0,30.0
11293,Assam,MARIGAON,2012,Rabi       ,Urad,820.0,510.0,22.4
11294,Assam,MARIGAON,2012,Rabi       ,Wheat,3800.0,4279.0,27.2
11295,Assam,MARIGAON,2012,Summer     ,Rice,37729.0,112357.0,26.6
11296,Assam,MARIGAON,2012,Whole Year ,Banana,1953.0,31873.0,20.6
11297,Assam,MARIGAON,2012,Whole Year ,Coconut ,935.0,9230.0,26.0
11298,Assam,MARIGAON,2012,Whole Year ,Onion,317.0,764.0,20.4
11299,Assam,MARIGAON,2012,Whole Year ,Potato,1421.0,10037.0,25.2
11300,Assam,MARIGAON,2012,Whole Year ,Sugarcane,1243.0,42840.0,23.5
11301,Assam,MARIGAON,2012,Whole Year ,Turmeric,274.0,319.0,21.2
11302,Assam,MARIGAON,2012,Winter     ,Paddy,39830.0,77445.0,16.4
11303,Assam,MARIGAON,2012,Winter     ,Rice,39830.0,77445.0,22.0
11304,Assam,MARIGAON,2013,Autumn     ,Paddy,2500.0,4133.0,28.1
11305,Assam,MARIGAON,2013,Autumn     ,Rice,2500.0,4133.0,25.2
11306,Assam,MARIGAON,2013,Kharif     ,Arhar/Tur,127.0,109.0,25.8
11307,Assam,MARIGAON,2013,Kharif     ,Castor seed,10.0,3.0,24.7
11308,Assam,MARIGAON,2013,Kharif     ,Cotton(lint),4.0,1.0,22.5
11309,Assam,MARIGAON,2013,Kharif     ,Jute,5177.0,49210.0,28.3
11310,Assam,MARIGAON,2013,Kharif     ,Maize,186.0,803.0,27.4
11311,Assam,MARIGAON,2013,Kharif     ,Mesta,100.0,374.0,30.0
11312,Assam,MARIGAON,2013,Kharif     ,Niger seed,195.0,102.0,20.4
11313,Assam,MARIGAON,2013,Kharif     ,Orange,281.0,3331.0,24.2
11314,Assam,MARIGAON,2013,Kharif     ,Papaya,130.0,2181.0,20.0
11315,Assam,MARIGAON,2013,Kharif     ,Sesamum,240.0,163.0,23.2
11316,Assam,MARIGAON,2013,Kharif     ,Small millets,428.0,191.0,23.3
11317,Assam,MARIGAON,2013,Kharif     ,Tapioca,2.0,16.0,23.2
11318,Assam,MARIGAON,2013,Kharif     ,Tobacco,2.0,1.0,30.0
11319,Assam,MARIGAON,2013,Rabi       ,Arecanut,1451.0,1073.0,22.7
11320,Assam,MARIGAON,2013,Rabi       ,Black pepper,90.0,166.0,22.8
11321,Assam,MARIGAON,2013,Rabi       ,Dry chillies,466.0,315.0,28.5
11322,Assam,MARIGAON,2013,Rabi       ,Ginger,197.0,1769.0,25.0
11323,Assam,MARIGAON,2013,Rabi       ,Gram,34.0,16.0,29.3
11324,Assam,MARIGAON,2013,Rabi       ,Linseed,210.0,115.0,28.3
11325,Assam,MARIGAON,2013,Rabi       ,Masoor,680.0,543.0,28.6
11326,Assam,MARIGAON,2013,Rabi       ,Moong(Green Gram),494.0,171.0,22.5
11327,Assam,MARIGAON,2013,Rabi       ,Peas & beans (Pulses),842.0,825.0,25.0
11328,Assam,MARIGAON,2013,Rabi       ,Pineapple,50.0,819.0,25.2
11329,Assam,MARIGAON,2013,Rabi       ,Rapeseed &Mustard,7500.0,3773.0,26.1
11330,Assam,MARIGAON,2013,Rabi       ,Sweet potato,183.0,613.0,28.0
11331,Assam,MARIGAON,2013,Rabi       ,Urad,850.0,521.0,26.6
11332,Assam,MARIGAON,2013,Rabi       ,Wheat,3500.0,4393.0,22.3
11333,Assam,MARIGAON,2013,Summer     ,Paddy,41120.0,134956.0,22.2
11334,Assam,MARIGAON,2013,Summer     ,Rice,41120.0,134956.0,27.1
11335,Assam,MARIGAON,2013,Whole Year ,Banana,2010.0,39860.0,23.4
11336,Assam,MARIGAON,2013,Whole Year ,Coconut ,750.0,5130.0,24.7
11337,Assam,MARIGAON,2013,Whole Year ,Onion,345.0,831.0,21.9
11338,Assam,MARIGAON,2013,Whole Year ,Potato,1355.0,7041.0,21.6
11339,Assam,MARIGAON,2013,Whole Year ,Sugarcane,950.0,31631.0,20.9
11340,Assam,MARIGAON,2013,Whole Year ,Turmeric,302.0,352.0,21.9
11341,Assam,MARIGAON,2013,Winter     ,Paddy,46495.0,109410.0,21.9
11342,Assam,MARIGAON,2013,Winter     ,Rice,46495.0,109410.0,20.4
11343,Assam,MARIGAON,2014,Autumn     ,Paddy,3272.0,7554.0,23.9
11344,Assam,MARIGAON,2014,Autumn     ,Rice,3272.0,7554.0,23.7
11345,Assam,MARIGAON,2014,Kharif     ,Arhar/Tur,111.0,106.0,29.1
11346,Assam,MARIGAON,2014,Kharif     ,Castor seed,6.0,2.0,26.2
11347,Assam,MARIGAON,2014,Kharif     ,Cotton(lint),4.0,2.0,25.5
11348,Assam,MARIGAON,2014,Kharif     ,Jute,6805.0,59733.0,27.0
11349,Assam,MARIGAON,2014,Kharif     ,Maize,200.0,330.0,22.4
